438442.838640 7546078.341606
437585.113800 7549062.366531
437741.840924 7547419.996516
439846.469618 7545715.761081
438171.568438 7546645.451558
440164.214681 7545439.767023
439557.442918 7546364.371784
437013.659261 7548030.224423
438588.142424 7545617.729800
438667.721071 7545836.352390
440661.907235 7545775.871919
437345.949657 7547691.328089
437079.049653 7548165.564966
437727.685545 7547058.450206
438369.358144 7547414.588192
438265.501519 7548037.161363
439668.456690 7546450.828439
438464.721500 7545812.355962
438068.791180 7546662.993044
438440.818994 7546876.017216
437477.710439 7547892.852420
439224.443249 7545837.021341
439473.256386 7546587.313938
437813.013309 7547687.579670
439259.377516 7545608.843408
439557.934489 7545769.861825
440118.400581 7546326.179560
437272.766845 7547841.491706
438024.419486 7546561.638096
439939.636415 7546382.307142
437823.569958 7548566.229897
438854.254274 7545962.003981
438071.971726 7547276.869403
439341.735770 7545370.662964
437551.276722 7547650.966734
439613.371080 7546450.474664
439464.345443 7546340.703939
440225.782888 7545454.702600
438065.617058 7548150.341701
437725.203440 7546827.438600
438722.488394 7545951.241860
438025.505426 7547010.436021
438303.120690 7546798.164030
438516.051719 7545935.197615
439164.648231 7545643.594679
437679.699412 7547049.086868
437865.578766 7548499.383486
437892.029646 7546552.008527
439637.369283 7545533.973052
439946.736952 7545353.769768
438321.659805 7546725.775630
438883.130586 7546528.220617
439584.240065 7545254.277010
439792.902419 7546103.663926
440149.312809 7545332.561030
438578.994435 7545652.347070
439171.393593 7545907.924600
438652.869985 7546222.411133
439463.875008 7546479.773638
436763.561728 7548877.178581
439887.577420 7545429.863340
439889.190670 7545798.715428
440188.011108 7545296.276297
439716.678035 7546497.788791
439158.980631 7546057.783246
438707.774854 7546783.402640
437376.208586 7548825.020657
438332.513732 7546775.397049
438783.558411 7547026.863994
438851.712193 7545898.697365
439099.583847 7546887.742678
439424.099143 7545843.892385
436899.263580 7548658.177827
438459.193712 7546264.941451
439070.483788 7546688.658298
437949.463706 7548316.547330
437791.547561 7547008.625855
439428.646685 7545524.800849
440460.147897 7545487.403243
440245.681246 7546066.549553
438785.580511 7545529.981413
440497.030132 7546043.692048
439220.683213 7546198.209280
440022.318221 7546312.466221
437435.567005 7547236.599621
437652.557758 7548943.773599
438008.735582 7547004.524748
438582.084571 7547333.620227
439529.937434 7546241.173570
437673.792784 7547167.109166
440194.182822 7546260.696369
438340.786889 7547365.441567
439007.043827 7546641.146309
438703.779415 7546710.148416
439526.771910 7545542.601467
438439.219489 7547144.017953
438251.890785 7547665.647425
437125.297391 7548020.362319
440264.448783 7545520.938379
438756.718610 7546961.543885
437527.827528 7550603.216512
438271.651627 7549876.507204
436955.787559 7549104.787172
438195.688110 7547999.861618
438081.761525 7549972.738349
438445.756781 7549662.174778
439332.465280 7548677.160933
439464.206341 7550423.325236
438108.844696 7549171.648975
438104.460754 7550110.651244
438135.016202 7549835.745847
436658.433951 7549426.776057
438252.869057 7548531.933234
438118.686332 7549168.188670
439318.375608 7548682.828118
437771.822218 7549811.186276
439078.160139 7550640.105357
437523.874167 7549294.453935
438344.132744 7550046.938719
438430.610271 7549711.176447
438322.684506 7549893.836658
439026.638029 7548473.374982
437325.870216 7549829.806988
438725.075264 7549757.081563
437968.115146 7550478.047176
436428.030430 7550749.051403
438620.550229 7549151.709372
437684.112945 7549236.273957
437758.150930 7549783.347121
438414.496342 7548371.602727
438237.155435 7549862.446692
436374.644979 7549907.429659
439558.676376 7550327.607031
438544.309658 7550685.137699
438994.190486 7548500.069782
438647.995612 7549683.982228
438759.348624 7550281.277258
439348.931308 7548703.033370
439246.749863 7550619.641871
436745.784061 7549006.227270
438786.348989 7550450.105119
436855.002843 7548595.563234
436445.395207 7549632.681041
438388.964792 7549082.470519
438855.991432 7550277.352561
438271.582975 7549877.382675
438310.492096 7549838.588695
438783.605606 7549149.793365
438201.286174 7549484.183271
438391.746976 7549021.459087
438430.214300 7549772.010542
438230.950148 7550692.108841
437900.727184 7549342.902553
439251.165349 7548451.066347
438104.524084 7549108.874776
438649.886814 7550186.951361
438675.802930 7549801.897723
438794.565758 7549835.909642
437736.549469 7549189.970346
436639.383171 7550174.647186
438944.702971 7549711.057691
436908.452461 7548886.701976
438923.392352 7550053.402163
438813.237151 7550572.948681
436222.244272 7550597.657644
438967.426416 7549111.444043
438640.002690 7550625.151001
437568.227940 7550389.800598
438334.395742 7548984.884454
438781.109470 7549211.765605
436617.627612 7550350.476472
437745.942004 7549769.757883
436953.598067 7548570.443365
436762.418414 7549082.112324
437415.689456 7550286.502616
436135.110516 7551146.779279
437991.858820 7549375.547941
438241.309998 7549848.021210
438642.329801 7548707.088223
439104.667459 7549504.769247
437150.835172 7550666.159119
438287.212170 7549095.800091
438574.507979 7548679.487122
436310.426865 7550814.661455
438071.351453 7550087.211386
438323.059220 7549111.615217
438863.370046 7550126.173317
438848.217718 7550143.368025
437788.196231 7549892.092654
438831.241728 7549756.010938
438234.191494 7549844.803828
439305.507194 7549038.482607
438016.165148 7548757.978689
439314.250143 7550655.791925
436708.494197 7549856.770382
438365.870067 7548986.804369
437988.918565 7548744.428074
438400.370353 7548924.041844
437456.111672 7549307.272714
437521.591149 7550370.360296
440785.123617 7549764.524875
441802.323004 7551117.746938
442700.825067 7549283.607792
441708.728093 7550681.637249
441997.604573 7549161.507119
443440.683828 7551235.699846
442539.668893 7549082.364660
442240.768408 7549488.195259
441236.446917 7549813.506612
442079.168154 7549298.799662
440713.081925 7549949.941376
441531.164203 7549610.014242
442505.882167 7550823.338118
442240.522325 7551691.055555
441842.803922 7550635.621233
441694.724420 7550795.490557
442842.006399 7549715.995755
441789.648321 7549140.925094
